InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalPrice
558927,22383,LUNCH BAG SUKI DESIGN ,10,2011-07-05 10:23:00,1.65,18177.0,United Kingdom,16.5
569714,23388,WOODLAND MINI BACKPACK,1,2011-10-05 17:28:00,4.15,18033.0,United Kingdom,4.15
580170,22197,POPCORN HOLDER,1000,2011-12-02 11:39:00,0.72,17949.0,United Kingdom,720.0
536698,22669,RED BABY BUNTING ,5,2010-12-02 12:28:00,2.95,15363.0,United Kingdom,14.75
577403,23301,GARDENERS KNEELING PAD KEEP CALM ,12,2011-11-20 10:15:00,1.65,13988.0,United Kingdom,19.799999999999997
543037,POST,POSTAGE,1,2011-02-02 16:01:00,40.0,12350.0,Norway,40.0
566200,22602,RETROSPOT WOODEN HEART DECORATION,3,2011-09-09 14:14:00,0.85,16910.0,United Kingdom,2.55
567488,21689,SILVER VANILLA  FLOWER CANDLE POT,3,2011-09-20 14:00:00,3.75,17564.0,United Kingdom,11.25
537523,22968,ROSE COTTAGE KEEPSAKE BOX ,2,2010-12-07 11:45:00,9.95,14176.0,United Kingdom,19.9
556244,47566,PARTY BUNTING,2,2011-06-09 16:08:00,4.95,15867.0,United Kingdom,9.9
540645,21620,SET OF 4 ROSE BOTANICAL CANDLES,12,2011-01-10 14:20:00,1.25,14060.0,United Kingdom,15.0
567462,22610,PENS ASSORTED FUNNY FACE,36,2011-09-20 12:35:00,0.19,14446.0,United Kingdom,6.84
549250,21245,GREEN POLKADOT PLATE ,1,2011-04-07 12:10:00,1.69,14446.0,United Kingdom,1.69
563540,22331,WOODLAND PARTY BAG + STICKER SET,8,2011-08-17 12:04:00,1.65,12473.0,Germany,13.2
568381,22340,NOEL GARLAND PAINTED ZINC ,24,2011-09-27 09:24:00,0.39,14321.0,United Kingdom,9.36
564016,22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,4,2011-08-22 11:44:00,3.75,15712.0,United Kingdom,15.0
541962,21880,RED RETROSPOT TAPE,12,2011-01-24 12:58:00,0.65,12693.0,Germany,7.800000000000001
540838,21356,TOAST ITS - FAIRY FLOWER,12,2011-01-11 15:13:00,1.25,13862.0,United Kingdom,15.0
562574,16225,RATTLE SNAKE EGGS,1,2011-08-07 12:42:00,1.25,14903.0,United Kingdom,1.25
570197,84580,MOUSE TOY WITH PINK T-SHIRT,1,2011-10-07 15:45:00,3.75,13755.0,United Kingdom,3.75
560571,23294,SET OF 6 SNACK LOAF BAKING CASES,8,2011-07-19 14:29:00,0.83,17735.0,United Kingdom,6.64
581016,21485,RETROSPOT HEART HOT WATER BOTTLE,3,2011-12-07 09:53:00,4.95,14141.0,United Kingdom,14.850000000000001
545072,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,24,2011-02-28 08:43:00,2.95,12781.0,Czech Republic,70.80000000000001
563915,22083,PAPER CHAIN KIT RETROSPOT,2,2011-08-21 13:24:00,2.95,14224.0,United Kingdom,5.9
538796,22937,BAKING MOULD CHOCOLATE CUPCAKES,6,2010-12-14 11:43:00,2.55,17041.0,United Kingdom,15.299999999999999
558861,23285,PINK VINTAGE SPOT BEAKER,8,2011-07-04 12:19:00,0.85,13373.0,United Kingdom,6.8
569015,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2011-09-30 09:20:00,2.95,13575.0,United Kingdom,17.700000000000003
545462,37495,FAIRY CAKE BIRTHDAY CANDLE SET,5,2011-03-03 08:24:00,3.75,17567.0,United Kingdom,18.75
575842,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,10,2011-11-11 12:01:00,0.29,15024.0,United Kingdom,2.9
551869,22713,CARD I LOVE LONDON ,12,2011-05-04 16:36:00,0.42,16767.0,United Kingdom,5.04
554674,23283,DOORMAT VINTAGE LEAVES DESIGN ,10,2011-05-25 16:01:00,6.75,14522.0,United Kingdom,67.5
553048,22139,RETROSPOT TEA SET CERAMIC 11 PC ,6,2011-05-13 10:02:00,4.95,14291.0,United Kingdom,29.700000000000003
543033,22629,SPACEBOY LUNCH BOX ,1,2011-02-02 15:48:00,1.95,17841.0,United Kingdom,1.95
572219,22379,RECYCLING BAG RETROSPOT ,1,2011-10-21 13:17:00,2.1,17463.0,United Kingdom,2.1
571274,22113,GREY HEART HOT WATER BOTTLE,1,2011-10-16 12:25:00,4.25,16934.0,United Kingdom,4.25
576592,22421,LIPSTICK PEN FUSCHIA,5,2011-11-15 14:47:00,0.42,13614.0,United Kingdom,2.1
568528,22632,HAND WARMER RED RETROSPOT,12,2011-09-27 13:32:00,2.1,13979.0,United Kingdom,25.200000000000003
580402,22607,WOODEN ROUNDERS GARDEN SET ,2,2011-12-04 11:55:00,9.95,13536.0,United Kingdom,19.9
562345,84660A,WHITE STITCHED WALL CLOCK,40,2011-08-04 12:14:00,0.79,13694.0,United Kingdom,31.6
549910,22502,PICNIC BASKET WICKER SMALL,1,2011-04-12 17:12:00,5.95,16697.0,United Kingdom,5.95
570703,21175,GIN + TONIC DIET METAL SIGN,12,2011-10-12 09:50:00,2.55,14911.0,EIRE,30.599999999999998
566922,22630,DOLLY GIRL LUNCH BOX,12,2011-09-15 14:58:00,1.95,16156.0,United Kingdom,23.4
537595,21287,SCENTED VELVET LOUNGE CANDLE ,3,2010-12-07 12:29:00,1.25,13569.0,United Kingdom,3.75
554441,20771,CHRYSANTHEMUM  JOURNAL,6,2011-05-24 12:22:00,2.55,13213.0,United Kingdom,15.299999999999999
574835,23541,WALL ART CLASSIC PUDDINGS ,2,2011-11-07 11:31:00,8.25,13139.0,United Kingdom,16.5
573347,21479,WHITE SKULL HOT WATER BOTTLE ,2,2011-10-30 12:26:00,4.25,13137.0,United Kingdom,8.5
564713,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-08-28 10:43:00,2.95,16768.0,United Kingdom,8.850000000000001
566592,23266,SET OF 3 WOODEN STOCKING DECORATION,12,2011-09-13 14:53:00,1.25,15201.0,United Kingdom,15.0
557771,23029,DRAWER KNOB CRACKLE GLAZE GREEN,6,2011-06-22 14:43:00,1.65,15601.0,United Kingdom,9.899999999999999
552364,22355,CHARLOTTE BAG SUKI DESIGN,10,2011-05-09 12:25:00,0.85,13004.0,United Kingdom,8.5
538035,22663,JUMBO BAG DOLLY GIRL DESIGN,1,2010-12-09 13:03:00,1.95,16065.0,United Kingdom,1.95
547034,22845,VINTAGE CREAM CAT FOOD CONTAINER,12,2011-03-20 10:30:00,5.55,18229.0,United Kingdom,66.6
545069,22384,LUNCH BAG PINK POLKADOT,20,2011-02-27 15:25:00,1.65,14745.0,United Kingdom,33.0
554762,22470,HEART OF WICKER LARGE,6,2011-05-26 11:37:00,2.95,16837.0,United Kingdom,17.700000000000003
572274,23029,DRAWER KNOB CRACKLE GLAZE GREEN,6,2011-10-21 16:48:00,1.65,14031.0,United Kingdom,9.899999999999999
576905,21889,WOODEN BOX OF DOMINOES,12,2011-11-17 09:31:00,1.25,13308.0,United Kingdom,15.0
561869,22624,IVORY KITCHEN SCALES,1,2011-07-31 11:38:00,8.5,16764.0,United Kingdom,8.5
577938,22975,SPACEBOY CHILDRENS EGG CUP,12,2011-11-22 12:07:00,1.25,15525.0,United Kingdom,15.0
544092,22686,FRENCH BLUE METAL DOOR SIGN No,12,2011-02-16 09:03:00,1.25,17512.0,United Kingdom,15.0
563237,21391,FRENCH LAVENDER SCENT HEART,12,2011-08-15 09:57:00,0.75,14321.0,United Kingdom,9.0
558049,22530,MAGIC DRAWING SLATE DOLLY GIRL ,1,2011-06-24 14:16:00,0.42,15850.0,United Kingdom,0.42
559934,21169,YOU'RE CONFUSING ME METAL SIGN ,12,2011-07-14 09:58:00,1.69,13012.0,United Kingdom,20.28
572612,23196,VINTAGE LEAF MAGNETIC NOTEPAD,12,2011-10-25 11:14:00,1.45,16186.0,United Kingdom,17.4
580109,22835,HOT WATER BOTTLE I AM SO POORLY,8,2011-12-01 15:46:00,4.95,17350.0,United Kingdom,39.6
537915,21791,VINTAGE HEADS AND TAILS CARD GAME ,12,2010-12-09 10:55:00,1.25,12797.0,Portugal,15.0
578786,85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,4,2011-11-25 12:02:00,0.39,13184.0,United Kingdom,1.56
566821,22142,CHRISTMAS CRAFT WHITE FAIRY ,12,2011-09-15 11:33:00,1.45,14227.0,United Kingdom,17.4
560504,84692,BOX OF 24 COCKTAIL PARASOLS,50,2011-07-19 11:47:00,0.42,13081.0,United Kingdom,21.0
552053,22595,GINGHAM HEART DECORATION,12,2011-05-06 10:16:00,0.85,16153.0,United Kingdom,10.2
565442,22452,MEASURING TAPE BABUSHKA PINK,6,2011-09-04 14:09:00,2.95,12627.0,Germany,17.700000000000003
574317,85094,CANDY SPOT EGG WARMER RABBIT,12,2011-11-03 18:49:00,0.19,17078.0,United Kingdom,2.2800000000000002
568333,22698,PINK REGENCY TEACUP AND SAUCER,6,2011-09-26 14:48:00,2.95,15344.0,United Kingdom,17.700000000000003
566424,23207,LUNCH BAG ALPHABET DESIGN,10,2011-09-12 14:15:00,1.65,13309.0,United Kingdom,16.5
559665,22667,RECIPE BOX RETROSPOT ,1,2011-07-11 13:35:00,2.95,12556.0,Spain,2.95
544295,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,2011-02-17 12:43:00,4.25,14298.0,United Kingdom,25.5
581175,22549,PICTURE DOMINOES,72,2011-12-07 15:16:00,1.25,14646.0,Netherlands,90.0
559824,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,2011-07-12 17:23:00,2.95,17576.0,United Kingdom,2.95
537226,20802,SMALL GLASS SUNDAE DISH CLEAR,6,2010-12-06 08:34:00,1.65,15987.0,United Kingdom,9.899999999999999
561595,23206,LUNCH BAG APPLE DESIGN,10,2011-07-28 11:22:00,1.65,12853.0,United Kingdom,16.5
544824,22384,LUNCH BAG PINK POLKADOT,10,2011-02-24 09:32:00,1.65,17139.0,United Kingdom,16.5
552816,23084,RABBIT NIGHT LIGHT,1,2011-05-11 12:47:00,2.08,15521.0,United Kingdom,2.08
563248,22907,PACK OF 20 NAPKINS PANTRY DESIGN,3,2011-08-15 11:30:00,0.85,14702.0,United Kingdom,2.55
565292,21974,SET OF 36 PAISLEY FLOWER DOILIES,24,2011-09-02 11:54:00,1.45,16102.0,United Kingdom,34.8
537604,22305,COFFEE MUG PINK PAISLEY DESIGN,12,2010-12-07 13:01:00,2.55,13488.0,United Kingdom,30.599999999999998
546998,22072,RED RETROSPOT TEA CUP AND SAUCER ,2,2011-03-18 13:32:00,3.75,16023.0,United Kingdom,7.5
560383,22624,IVORY KITCHEN SCALES,2,2011-07-18 12:52:00,8.5,16762.0,United Kingdom,17.0
543021,21181,PLEASE ONE PERSON METAL SIGN,12,2011-02-02 14:36:00,2.1,15421.0,United Kingdom,25.200000000000003
557013,21868,POTTING SHED TEA MUG,6,2011-06-16 12:05:00,1.25,15044.0,United Kingdom,7.5
580640,23294,SET OF 6 SNACK LOAF BAKING CASES,1,2011-12-05 12:51:00,0.83,16910.0,United Kingdom,0.83
567880,23202,JUMBO BAG VINTAGE LEAF,10,2011-09-22 14:56:00,2.08,15398.0,United Kingdom,20.8
569467,22629,SPACEBOY LUNCH BOX ,12,2011-10-04 11:44:00,1.95,14291.0,United Kingdom,23.4
576025,23169,CLASSIC GLASS COOKIE JAR,4,2011-11-13 14:34:00,4.15,13232.0,United Kingdom,16.6
571656,21034,REX CASH+CARRY JUMBO SHOPPER,2,2011-10-18 12:43:00,0.95,16393.0,United Kingdom,1.9
572219,23322,LARGE WHITE HEART OF WICKER,2,2011-10-21 13:17:00,2.95,17463.0,United Kingdom,5.9
581501,21563,RED HEART SHAPE LOVE BUCKET ,24,2011-12-09 10:46:00,0.79,12985.0,United Kingdom,18.96
564256,22659,LUNCH BOX I LOVE LONDON,8,2011-08-24 10:45:00,1.95,14796.0,United Kingdom,15.6
544886,22467,GUMBALL COAT RACK,12,2011-02-24 11:42:00,2.55,12582.0,Finland,30.599999999999998
549311,21314,SMALL GLASS HEART TRINKET POT,8,2011-04-08 09:25:00,2.1,14924.0,United Kingdom,16.8
571178,22332,SKULLS PARTY BAG + STICKER SET,2,2011-10-14 10:38:00,1.65,14089.0,United Kingdom,3.3
560445,22671,FRENCH LAUNDRY SIGN BLUE METAL,192,2011-07-19 09:08:00,1.45,14156.0,EIRE,278.4
573414,23400,SHELF WITH 4 HOOKS HOME SWEET HOME,1,2011-10-30 16:15:00,6.25,16877.0,United Kingdom,6.25
569231,20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,5,2011-10-02 15:18:00,1.25,13379.0,United Kingdom,6.25
558328,22714,CARD BIRTHDAY COWBOY,12,2011-06-28 12:09:00,0.42,15146.0,United Kingdom,5.04
544569,21622,VINTAGE UNION JACK CUSHION COVER,3,2011-02-21 12:58:00,4.95,16980.0,United Kingdom,14.850000000000001
536464,22809,SET OF 6 T-LIGHTS SANTA,1,2010-12-01 12:23:00,2.95,17968.0,United Kingdom,2.95
548521,22966,GINGERBREAD MAN COOKIE CUTTER,12,2011-03-31 16:41:00,1.25,17735.0,United Kingdom,15.0
547417,21398,RED POLKADOT COFFEE  MUG,48,2011-03-23 10:25:00,0.39,13239.0,United Kingdom,18.72
547088,21974,SET OF 36 PAISLEY FLOWER DOILIES,12,2011-03-20 16:02:00,1.45,14223.0,United Kingdom,17.4
561917,21411,GINGHAM HEART  DOORSTOP RED,2,2011-08-01 11:57:00,4.25,16904.0,United Kingdom,8.5
552624,23299,FOOD COVER WITH BEADS SET 2 ,2,2011-05-10 12:53:00,3.75,14505.0,United Kingdom,7.5
575298,85053,FRENCH ENAMEL CANDLEHOLDER,4,2011-11-09 12:29:00,2.1,17841.0,United Kingdom,8.4
561027,22139,RETROSPOT TEA SET CERAMIC 11 PC ,24,2011-07-24 10:54:00,4.25,13802.0,United Kingdom,102.0
558108,21211,SET OF 72 SKULL PAPER  DOILIES,12,2011-06-26 15:35:00,1.45,12548.0,Spain,17.4
543836,22986,GINGHAM ROSE WRAP,25,2011-02-14 10:52:00,0.42,15236.0,United Kingdom,10.5
574509,23013,GLASS APOTHECARY BOTTLE TONIC,3,2011-11-04 13:25:00,3.95,16012.0,United Kingdom,11.850000000000001
571684,22111,SCOTTIE DOG HOT WATER BOTTLE,1,2011-10-18 14:11:00,4.95,16730.0,United Kingdom,4.95
542717,22907,PACK OF 20 NAPKINS PANTRY DESIGN,1,2011-01-31 14:07:00,0.85,17580.0,United Kingdom,0.85
548013,22902,TOTE BAG I LOVE LONDON,12,2011-03-29 11:25:00,2.1,17874.0,United Kingdom,25.200000000000003
574866,23263,SET OF 3 WOODEN HEART DECORATIONS,2,2011-11-07 12:34:00,1.25,12748.0,United Kingdom,2.5
554371,22650,CERAMIC PIRATE CHEST MONEY BANK,12,2011-05-24 10:42:00,1.45,17659.0,United Kingdom,17.4
548497,21135,VICTORIAN  METAL POSTCARD SPRING,24,2011-03-31 13:43:00,1.69,13089.0,United Kingdom,40.56
550643,79164,BLACK WINE GLASS,6,2011-04-19 16:14:00,0.39,18116.0,United Kingdom,2.34
562218,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,2011-08-03 14:07:00,0.29,13851.0,United Kingdom,13.919999999999998
565845,22386,JUMBO BAG PINK POLKADOT,20,2011-09-07 12:21:00,2.08,14709.0,United Kingdom,41.6
553386,22138,BAKING SET 9 PIECE RETROSPOT ,6,2011-05-16 16:22:00,4.95,13381.0,United Kingdom,29.700000000000003
574643,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,8,2011-11-06 11:25:00,0.42,17387.0,United Kingdom,3.36
564166,23314,VINTAGE CHRISTMAS TABLECLOTH,2,2011-08-23 13:40:00,12.5,15089.0,United Kingdom,25.0
552804,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-05-11 12:32:00,1.69,15615.0,United Kingdom,13.52
555257,22085,PAPER CHAIN KIT SKULLS ,2,2011-06-01 15:28:00,2.95,17596.0,United Kingdom,5.9
542648,84279P,CHERRY BLOSSOM  DECORATIVE FLASK,4,2011-01-31 11:46:00,3.75,12476.0,Germany,15.0
538807,85232D,SET/3 DECOUPAGE STACKING TINS,1,2010-12-14 12:06:00,4.95,17194.0,United Kingdom,4.95
567153,22977,DOLLY GIRL CHILDRENS EGG CUP,2,2011-09-16 16:25:00,1.25,14056.0,United Kingdom,2.5
547387,22697,GREEN REGENCY TEACUP AND SAUCER,6,2011-03-22 16:00:00,2.95,12539.0,Spain,17.700000000000003
565682,23240,SET OF 4 KNICK KNACK TINS DOILY ,1,2011-09-06 10:42:00,4.15,14796.0,United Kingdom,4.15
542595,22491,PACK OF 12 COLOURED PENCILS,4,2011-01-30 10:19:00,0.85,14040.0,United Kingdom,3.4
574867,22130,PARTY CONE CHRISTMAS DECORATION ,12,2011-11-07 12:39:00,0.85,16817.0,United Kingdom,10.2
555719,22113,GREY HEART HOT WATER BOTTLE,8,2011-06-06 15:31:00,3.75,12609.0,Germany,30.0
578521,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,1,2011-11-24 14:06:00,2.95,17812.0,United Kingdom,2.95
581420,23367,SET 12 COLOUR PENCILS SPACEBOY ,24,2011-12-08 15:09:00,0.65,16358.0,United Kingdom,15.600000000000001
538811,22382,LUNCH BAG SPACEBOY DESIGN ,20,2010-12-14 12:22:00,1.65,13178.0,United Kingdom,33.0
563723,23326,HANGING MINI COLOURED BOTTLES,48,2011-08-18 16:43:00,0.63,13319.0,United Kingdom,30.240000000000002
576779,21914,BLUE HARMONICA IN BOX ,1,2011-11-16 13:25:00,1.25,14554.0,United Kingdom,1.25
538709,21244,BLUE POLKADOT PLATE ,2,2010-12-14 10:46:00,1.69,16442.0,United Kingdom,3.38
561658,35968,FOLK ART METAL HEART T-LIGHT HOLDER,5,2011-07-28 16:06:00,0.38,12743.0,Unspecified,1.9
548740,21577,SAVE THE PLANET COTTON TOTE BAG,6,2011-04-04 11:34:00,2.25,13319.0,United Kingdom,13.5
571653,23534,WALL ART STOP FOR TEA ,6,2011-10-18 12:17:00,5.35,14298.0,United Kingdom,32.099999999999994
575843,23229,VINTAGE DONKEY TAIL GAME ,1,2011-11-11 12:02:00,3.75,14446.0,United Kingdom,3.75
552273,22569,FELTCRAFT CUSHION BUTTERFLY,4,2011-05-08 12:26:00,3.75,13021.0,United Kingdom,15.0
581188,22845,VINTAGE CREAM CAT FOOD CONTAINER,2,2011-12-07 16:47:00,6.35,17735.0,United Kingdom,12.7
565219,22543,MINI JIGSAW BAKE A CAKE ,24,2011-09-01 18:07:00,0.42,14420.0,United Kingdom,10.08
578506,20982,12 PENCILS TALL TUBE SKULLS,2,2011-11-24 13:01:00,0.85,17458.0,United Kingdom,1.7
573151,22843,BISCUIT TIN VINTAGE GREEN,1,2011-10-27 20:09:00,6.75,17602.0,United Kingdom,6.75
573338,84997D,CHILDRENS CUTLERY POLKADOT PINK,3,2011-10-30 11:47:00,4.15,14546.0,United Kingdom,12.450000000000001
577217,35970,ZINC FOLKART SLEIGH BELLS,1,2011-11-18 11:53:00,1.69,17324.0,United Kingdom,1.69
573546,21463,MIRRORED DISCO BALL ,4,2011-10-31 13:13:00,5.95,15974.0,United Kingdom,23.8
546890,22499,WOODEN UNION JACK BUNTING,3,2011-03-17 18:18:00,5.95,13394.0,United Kingdom,17.85
543030,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,24,2011-02-02 15:22:00,1.25,12437.0,France,30.0
564172,84991,60 TEATIME FAIRY CAKE CASES,5,2011-08-23 14:19:00,0.55,16033.0,United Kingdom,2.75
557213,23256,CHILDRENS CUTLERY SPACEBOY ,1,2011-06-17 12:16:00,4.15,15021.0,United Kingdom,4.15
564346,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,8,2011-08-24 14:54:00,0.85,15727.0,United Kingdom,6.8
540471,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,2011-01-07 14:21:00,0.65,15601.0,United Kingdom,10.4
576653,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,48,2011-11-16 10:45:00,1.45,14156.0,EIRE,69.6
558063,84997D,CHILDRENS CUTLERY POLKADOT PINK,3,2011-06-24 15:28:00,4.15,16395.0,United Kingdom,12.450000000000001
577058,21851,LILAC DIAMANTE PEN IN GIFT BOX,1,2011-11-17 14:29:00,4.95,18122.0,United Kingdom,4.95
571294,22572,ROCKING HORSE GREEN CHRISTMAS ,2,2011-10-16 16:09:00,0.85,16987.0,United Kingdom,1.7
555488,23203,JUMBO BAG DOILEY PATTERNS,2,2011-06-03 13:43:00,2.08,16942.0,United Kingdom,4.16
559653,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,1,2011-07-11 12:49:00,2.55,14552.0,United Kingdom,2.55
569766,23203,JUMBO BAG VINTAGE DOILY ,10,2011-10-06 11:24:00,2.08,14849.0,United Kingdom,20.8
555111,22469,HEART OF WICKER SMALL,6,2011-05-31 14:37:00,1.65,16434.0,United Kingdom,9.899999999999999
573328,37500,TEA TIME TEAPOT IN GIFT BOX,1,2011-10-30 11:09:00,4.95,16601.0,United Kingdom,4.95
556238,22386,JUMBO BAG PINK POLKADOT,10,2011-06-09 15:35:00,2.08,13397.0,United Kingdom,20.8
541226,85014B,RED RETROSPOT UMBRELLA,6,2011-01-14 15:04:00,5.95,15854.0,United Kingdom,35.7
570246,20986,BLUE CALCULATOR RULER,1,2011-10-09 16:22:00,1.25,16921.0,United Kingdom,1.25
555240,22316,200 BENDY SKULL STRAWS,2,2011-06-01 13:07:00,1.25,15039.0,United Kingdom,2.5
578923,22111,SCOTTIE DOG HOT WATER BOTTLE,1,2011-11-27 12:01:00,4.95,14527.0,United Kingdom,4.95
560648,22507,MEMO BOARD RETROSPOT  DESIGN,25,2011-07-20 11:33:00,3.91,18102.0,United Kingdom,97.75
574555,23301,GARDENERS KNEELING PAD KEEP CALM ,5,2011-11-04 15:29:00,1.65,16426.0,United Kingdom,8.25
539464,20768,GREEN FERN JOURNAL ,2,2010-12-19 11:35:00,2.55,17913.0,United Kingdom,5.1
539118,22554,PLASTERS IN TIN WOODLAND ANIMALS,5,2010-12-16 11:27:00,1.65,15563.0,United Kingdom,8.25
569866,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,10,2011-10-06 14:50:00,2.08,12757.0,Portugal,20.8
551616,47599A,PINK PARTY BAGS,1,2011-05-03 11:40:00,2.1,15048.0,United Kingdom,2.1
556926,22164,STRING OF STARS CARD HOLDER,2,2011-06-15 14:26:00,2.95,16324.0,United Kingdom,5.9
538629,22602,CHRISTMAS RETROSPOT HEART WOOD,6,2010-12-13 13:10:00,0.85,17799.0,United Kingdom,5.1
545342,22859,EASTER TIN BUNNY BOUQUET,6,2011-03-02 09:04:00,1.65,13497.0,United Kingdom,9.899999999999999
564139,20727,LUNCH BAG  BLACK SKULL.,2,2011-08-23 11:41:00,1.65,16904.0,United Kingdom,3.3
551816,84880,WHITE WIRE EGG HOLDER,3,2011-05-04 11:50:00,7.5,15906.0,United Kingdom,22.5
568165,84832,ZINC WILLIE WINKIE  CANDLE STICK,6,2011-09-25 12:42:00,0.85,17131.0,United Kingdom,5.1
579491,85099F,JUMBO BAG STRAWBERRY,1,2011-11-29 15:23:00,2.08,14723.0,United Kingdom,2.08
561685,21292,SMALL STRIPES CHOCOLATE GIFT BAG ,16,2011-07-28 19:46:00,0.85,14315.0,United Kingdom,13.6
540680,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,24,2011-01-10 16:24:00,1.25,15311.0,United Kingdom,30.0
550193,46000M,POLYESTER FILLER PAD 45x45cm,8,2011-04-15 09:27:00,1.55,13952.0,United Kingdom,12.4
548670,84879,ASSORTED COLOUR BIRD ORNAMENT,6,2011-04-01 15:37:00,1.69,15356.0,United Kingdom,10.14
575491,22728,ALARM CLOCK BAKELIKE PINK,2,2011-11-09 17:47:00,3.75,15531.0,United Kingdom,7.5
547485,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-03-23 11:16:00,2.95,17019.0,United Kingdom,8.850000000000001
579754,84997C,CHILDRENS CUTLERY POLKADOT BLUE,1,2011-11-30 14:52:00,4.15,17911.0,United Kingdom,4.15
557034,23170,REGENCY TEA PLATE ROSES ,12,2011-06-16 13:50:00,1.65,13627.0,United Kingdom,19.799999999999997
569766,23236,STORAGE TIN VINTAGE DOILY ,6,2011-10-06 11:24:00,2.89,14849.0,United Kingdom,17.34
552265,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-05-08 11:41:00,2.95,14161.0,United Kingdom,17.700000000000003
577052,22536,MAGIC DRAWING SLATE PURDEY,1,2011-11-17 14:08:00,0.42,17397.0,United Kingdom,0.42
553410,84378,SET OF 3 HEART COOKIE CUTTERS,12,2011-05-17 09:24:00,1.25,14320.0,United Kingdom,15.0
561079,21819,GLITTER CHRISTMAS STAR ,4,2011-07-24 16:12:00,0.85,13956.0,United Kingdom,3.4
556263,23176,ABC TREASURE BOOK BOX ,2,2011-06-09 18:41:00,2.25,13969.0,United Kingdom,4.5
563734,22588,CARD HOLDER GINGHAM HEART,4,2011-08-18 18:11:00,2.89,14064.0,United Kingdom,11.56
553011,23081,GREEN METAL BOX ARMY SUPPLIES,4,2011-05-12 17:03:00,8.25,14390.0,United Kingdom,33.0
539444,85199L,LARGE HANGING IVORY & RED WOOD BIRD,12,2010-12-17 15:52:00,0.65,14146.0,United Kingdom,7.800000000000001
567182,85099B,JUMBO BAG RED RETROSPOT,10,2011-09-18 15:21:00,2.08,13334.0,United Kingdom,20.8
546986,21915,RED  HARMONICA IN BOX ,12,2011-03-18 12:56:00,1.25,14194.0,United Kingdom,15.0
541521,22197,SMALL POPCORN HOLDER,48,2011-01-19 09:45:00,0.85,15298.0,United Kingdom,40.8
551944,22979,PANTRY WASHING UP BRUSH,1,2011-05-05 11:08:00,1.45,14553.0,United Kingdom,1.45
551813,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-05-04 11:43:00,2.95,18065.0,United Kingdom,35.400000000000006
568950,22138,BAKING SET 9 PIECE RETROSPOT ,3,2011-09-29 15:25:00,4.95,12458.0,Switzerland,14.850000000000001
567095,22469,HEART OF WICKER SMALL,12,2011-09-16 13:03:00,1.65,17049.0,United Kingdom,19.799999999999997
575607,22309,TEA COSY RED  STRIPE,1,2011-11-10 12:37:00,4.96,14096.0,United Kingdom,4.96
549787,22168,ORGANISER WOOD ANTIQUE WHITE ,1,2011-04-12 11:58:00,8.5,13268.0,United Kingdom,8.5
572108,22488,NATURAL SLATE RECTANGLE CHALKBOARD,12,2011-10-20 18:08:00,1.65,15814.0,United Kingdom,19.799999999999997
537688,21175,GIN + TONIC DIET METAL SIGN,24,2010-12-08 10:35:00,2.1,17406.0,United Kingdom,50.400000000000006
566328,22492,MINI PAINT SET VINTAGE ,108,2011-09-12 12:19:00,0.65,13743.0,United Kingdom,70.2
572068,21790,VINTAGE SNAP CARDS,12,2011-10-20 13:20:00,0.85,13159.0,United Kingdom,10.2
573149,85034A,3 GARDENIA MORRIS BOXED CANDLES,1,2011-10-27 19:56:00,1.25,16438.0,United Kingdom,1.25
575985,23355,HOT WATER BOTTLE KEEP CALM,2,2011-11-13 14:09:00,4.95,17841.0,United Kingdom,9.9
551351,84836,ZINC METAL HEART DECORATION,12,2011-04-28 10:20:00,1.06,14298.0,United Kingdom,12.72
580736,21707,FOLDING UMBRELLA BLACKBLUE POLKADOT,4,2011-12-06 08:55:00,4.95,12716.0,France,19.8
567881,21931,JUMBO STORAGE BAG SUKI,10,2011-09-22 14:59:00,2.08,15640.0,United Kingdom,20.8
563890,85107,CUT GLASS T-LIGHT HOLDER OCTAGON,24,2011-08-19 16:34:00,1.69,15862.0,United Kingdom,40.56
